codes,smr
E01027700,1.780824637
E01027701,0.448162836
E01027702,1.05443937
E01027703,1.177059924
E01027704,0.342861569
E01027705,1.637860896
E01027706,1.170270355
E01027707,1.605173034
E01027708,0.81802118
E01027709,0.765050004
E01027710,1.407795276
E01027711,1.753473364
E01027712,0.784015968
E01027713,1.480639715
E01027714,1.07433182
E01027715,0.890838364
E01027716,0.513029901
E01027717,1.286720169
E01027718,1.41907799
E01027719,0.800467385
E01027720,0.86183812
E01027721,0.815525399
E01027722,0.883760348
E01027723,1.026334885
E01027724,0.438963624
E01027725,0.547370166
E01027726,0.901479384
E01027727,0.799892555
E01027728,0.952902426
E01027729,1.306347532
E01027730,0.819610242
E01027731,0.409762484
E01027732,0.434156187
E01027733,1.268010597
E01027734,0.744168254
E01027735,0.702997289
E01027736,1.09467704
E01027737,0.976941832
E01027738,1.53311265
E01027739,0.885314625
E01027740,1.949541741
E01027741,1.661044953
E01027742,1.644865498
E01027743,1.093333363
E01027744,0.809057996
E01027745,0.833806797
E01027746,0.899555706
E01027747,0.762715908
E01027748,1.417258636
E01027749,1.16135988
E01027750,1.23879829
E01027751,1.309806609
E01027752,0.689887919
E01027753,0.926989151
E01027754,1.431490952
E01027756,1.554958288
E01027758,0.194509782
E01027759,1.021931294
E01027760,1.128825856
E01027761,1.191971306
E01027762,1.004498846
E01027763,1.15151128
E01027764,1.630595803
E01027765,0.604642084
E01027766,1.168369875
E01027767,1.369543458
E01027768,0.705097738
E01027769,1.276992205
E01027770,1.277176766
E01027771,0.912741317
E01027772,1.002175598
E01027773,0.633871625
E01027774,0.80293034
E01027775,0.718988936
E01027776,0.864109696
E01027777,0.29611517
E01027778,1.034311597
E01027779,0.964010289
E01027780,1.513400002
E01027781,1.492390259
E01027782,1.325509182
E01027783,0.563336158
E01027784,1.309845927
E01027785,1.579521096
E01027786,1.075312886
E01027787,1.292570698
E01027788,1.198890319
E01027789,1.73485171
E01027790,1.105900721
E01027791,1.041792116
E01027792,0.853219728
E01027793,0.826670158
E01027794,0.676029949
E01027795,1.845840833
E01027796,0.972300588
E01027797,0.730553151
E01027798,0.445390169
E01027799,1.169790936
E01027800,0.797829445
E01027801,1.167120741
E01027802,1.182789343
E01027803,0.860322951
E01027804,2.100726786
E01027805,1.641818759
E01027806,1.640685495
E01027807,1.356764769
E01027808,1.343122693
E01027809,1.012071721
E01027810,1.478979123
E01027811,1.009348306
E01027812,1.201844576
E01027813,1.175789925
E01027814,1.029711929
E01027815,1.11826318
E01027816,0.99319721
E01027817,1.90113926
E01027818,1.215735482
E01027819,2.326937941
E01027820,1.655518149
E01027821,0.685095589
E01027822,1.313182753
E01027823,0.974993907
E01027824,1.970983787
E01027825,1.489568171
E01027826,1.358365514
E01027827,1.139456197
E01027828,0.91826978
E01027829,0.947240518
E01027830,1.014967008
E01027831,1.792676237
E01027832,1.673171294
E01027833,0.877616912
E01027834,1.027316221
E01027835,0.801319096
E01027836,0.958278316
E01027837,1.521161906
E01027838,0.508919752
E01027839,0.730294834
E01027840,0.774221113
E01027841,0.982990201
E01027842,0.57094406
E01027843,1.524499239
E01027844,0.702147924
E01027845,1.20390248
E01027846,1.529881571
E01027847,2.156730456
E01027848,0.51040265
E01027849,1.382440088
E01027850,1.286221599
E01027851,0.800041128
E01027852,0.865519698
E01027853,1.252019337
E01027854,1.866157149
E01027855,1.625162511
E01027856,1.056824213
E01027857,0.890275931
E01027858,1.131207275
E01027859,0.842183281
E01027860,0.922457396
E01027861,2.265396862
E01027862,0.8612124
E01027863,1.268378991
E01027864,1.306430322
E01027865,0.640392987
E01027866,1.085564018
E01027867,1.134586851
E01027868,1.23524898
E01027869,0.954518939
E01027870,0.454102901
E01027871,1.597260844
E01027872,1.169628868
E01027873,1.088926166
E01027874,2.148154726
E01027875,1.047778618
E01027876,1.317614305
E01027877,1.350988786
E01027878,1.923334628
E01027879,1.233336814
E01027880,0.70876365
E01027881,1.524103738
E01027882,0.612805035
E01027883,0.801813289
E01027884,0.860483864
E01027885,0.961794126
E01027886,1.127689545
E01027887,0.998222082
E01027888,1.026209994
E01027889,1.473482344
E01027890,1.016086256
E01027891,0.848699224
E01027892,1.129910042
E01027893,1.068127729
E01027894,1.262442316
E01027895,1.223370233
E01027896,0.702989967
E01027897,0.974938316
E01027898,1.205672568
E01027899,0.877510865
E01027900,0.969592116
E01027901,1.210500234
E01027902,1.218796736
E01027903,0.98213666
E01027904,1.123708055
E01027905,1.987883717
E01027906,1.456546765
E01027907,2.233480399
E01027908,1.724701679
E01027909,2.338779577
E01027910,1.361341609
E01027911,1.46265856
E01027912,0.525466979
E01027913,1.104145028
E01027914,1.11970975
E01027915,1.28423554
E01027916,1.222968188
E01027917,0.557862054
E01027918,0.896685503
E01027919,1.135227305
E01027920,0.619731065
E01027921,1.21646448
E01027922,0.751097513
E01027923,0.938644197
E01027924,0.825470821
E01027925,0.971096658
E01027926,0.679108738
E01027927,1.444760835
E01027928,1.145337996
E01027929,1.544959226
E01027930,1.279318039
E01027931,1.364696108
E01027932,0.919209425
E01027933,1.158156805
E01027934,0.958656837
E01027935,0.578863263
E01027936,1.192117709
E01027937,1.541492209
E01027938,1.057575614
E01027939,1.592443282
E01027940,1.401811487
E01027941,1.714580093
E01027942,0.824359134
E01027943,0.7594841
E01027944,1.118030185
E01027945,1.552464088
E01027946,1.221231969
E01027947,1.479580919
E01027948,0.928615827
E01027949,1.580612272
E01027950,1.358262515
E01027951,2.516055063
E01027952,1.754439283
E01027953,1.641959531
E01027954,1.508463133
E01027955,1.166183095
E01027956,1.444256876
E01027957,1.597331021
E01027958,2.130233742
E01027959,1.049527347
E01027960,1.624207556
E01027961,1.204179277
E01027962,1.791792137
E01027963,1.419461141
E01027964,2.104828028
E01027965,1.019569372
E01027966,2.11816142
E01027967,2.152486327
E01027968,1.392194736
E01027969,1.098025592
E01027970,0.441697883
E01027971,0.708912275
E01027972,1.446556297
E01027973,0.914243916
E01027974,2.037951052
E01027975,1.504518708
E01027976,2.061020585
E01027977,1.241953896
E01027978,1.919527664
E01027979,1.214684644
E01027980,1.338663034
E01027981,1.053783244
E01027982,1.154000486
E01027983,1.73219939
E01027984,1.185478702
E01027985,1.400371543
E01027986,1.847075136
E01027987,1.254271664
E01027988,1.266722441
E01027989,0.845843897
E01027990,0.525119617
E01027991,1.80514627
E01027992,0.784110732
E01027993,1.125985307
E01027994,0.862331559
E01027995,1.20707914
E01027996,1.259450279
E01027997,0.674039701
E01027998,1.309539873
E01027999,0.954691009
E01028000,0.811931618
E01028001,1.505482101
E01028002,1.37277876
E01028003,1.066959293
E01028004,0.668707387
E01028005,0.437369179
E01028006,0.839880457
E01028007,0.908942594
E01028008,2.103753283
E01028009,1.06647801
E01028010,0.620254224
E01028011,1.949944456
E01028012,0.637135071
E01028013,0.579317135
E01028014,1.246180993
E01028015,0.935773068
E01028016,1.307704014
E01028017,1.334652646
E01028018,0.645993499
E01028019,1.243285793
E01028020,1.486815327
E01028021,0.73056917
E01028022,0.543100119
E01028023,0.753885124
E01028024,1.400200849
E01028025,1.798783968
E01028026,2.014893244
E01028027,2.089098754
E01028028,1.201289086
E01028029,0.497049032
E01028030,0.892913797
E01028031,1.519982494
E01028032,0.421294512
E01028033,1.220956158
E01028034,0.991493607
E01028035,0.955218595
E01028036,0.867812228
E01028037,1.141089512
E01028038,1.319218461
E01028039,0.476122757
E01028040,2.327059813
E01028041,1.62807253
E01028042,1.641695337
E01028043,1.277191261
E01028044,1.966746835
E01028045,1.962653
E01028046,1.072661345
E01028047,1.336024842
E01028048,1.039183576
E01028049,1.493301419
E01028050,1.316894665
E01028051,1.253583416
E01028052,0.4179832
E01028053,1.240389551
E01028054,1.52605688
E01028055,2.317797618
E01028056,1.395833668
E01028057,1.214522063
E01028058,1.25609795
E01028059,0.594305385
E01028060,0.744075141
E01028061,0.915854791
E01028062,2.306716273
E01028063,0.663883429
E01028064,0.971518499
E01028065,1.556035815
E01028066,2.9712114
E01028067,1.016180965
E01028068,3.167863338
E01028069,1.395588472
E01028070,1.42321566
E01028073,1.514898041
E01028074,1.200989124
E01028075,1.310301205
E01028076,2.537371053
E01028077,1.305176956
E01028078,1.624115249
E01028079,0.918227458
E01028080,0.737179743
E01028081,1.032892339
E01028082,1.251945226
E01028083,1.77060244
E01028084,0.839265647
E01028085,1.28994723
E01028086,1.679185076
E01028087,0.870591966
E01028088,0.867778175
E01028089,0.89288671
E01028090,1.270830714
E01028091,1.565020283
E01028092,0.932793903
E01028093,0.691334687
E01028094,1.719199019
E01028095,1.194421639
E01028096,1.653824907
E01028097,0.596688671
E01028098,1.023875982
E01028099,1.316318296
E01028100,1.168536774
E01028101,1.604534487
E01028102,0.540426493
E01028103,0.906483114
E01028104,0.728835013
E01028105,0.924003158
E01028106,0.759967871
E01028107,0.777242146
E01028108,0.857356299
E01028109,1.278398579
E01028110,1.646029327
E01028111,1.737846354
E01028112,1.612997128
E01028113,0.997246762
E01028114,1.096629272
E01028115,1.28239718
E01028116,0.924847236
E01028117,1.013976709
E01028118,1.091330646
E01028119,1.602863851
E01028120,0.678804014
E01028121,1.230838532
E01028122,1.399998527
E01028123,0.482548608
E01028124,1.376620189
E01028125,1.234399734
E01028126,0.870152948
E01028127,1.048761891
E01028128,0.586123183
E01028129,1.244466267
E01028130,1.320710135
E01028131,0.593073959
E01028132,0.987150618
E01028133,1.356023828
E01028134,1.575788479
E01028135,1.255256252
E01028136,1.179905322
E01028137,0.709993545
E01028138,0.679853825
E01028139,1.624401831
E01028142,1.529219356
E01028143,0.984640827
E01028144,1.988983841
E01028146,1.579965076
E01028147,1.186502971
E01028148,1.027062433
E01028149,1.382403342
E01028150,1.755642884
E01028151,1.306372839
E01028152,0.750997528
E01028153,1.738802527
E01028154,1.126577283
E01028155,1.415502372
E01028156,0.814101988
E01028157,1.49189737
E01028158,1.5968784
E01028159,1.388960247
E01028160,1.494324804
E01028161,0.302116765
E01028162,0.918691549
E01028163,1.587505514
E01028164,1.049338839
E01028165,1.98983393
E01028166,1.65916295
E01028167,1.470999064
E01028168,1.103878966
E01028169,1.507344077
E01028170,1.775359575
E01028171,1.627707826
E01028172,1.085226866
E01028173,2.351370641
E01028174,2.105375632
E01028175,1.161211148
E01028176,1.024443877
E01028177,0.823054896
E01028178,0.749163233
E01028179,1.435013927
E01028180,0.672484908
E01028181,0.58166202
E01028182,1.478585216
E01028183,1.524528889
E01028184,0.827906566
E01028185,1.200468775
E01028186,0.844289343
E01028187,0.383502273
E01028188,1.361404111
E01028189,0.570587281
E01028190,0.873274585
E01028191,0.896694648
E01028192,1.237518188
E01028193,1.098562161
E01028194,0.973022314
E01028195,0.753082141
E01028196,1.160300967
E01028197,0.668471569
E01028198,0.637256292
E01028199,1.08886234
E01028200,0.917708972
E01028201,0.700830452
E01028202,1.792498002
E01028203,1.618615215
E01028204,1.09272657
E01028205,0.739899007
E01028206,0.78805146
E01028207,0.762314044
E01028208,2.224019608
E01028209,1.032403398
E01028210,1.898313912
E01028211,1.319662862
E01028212,0.826423946
E01028213,1.022559463
E01028214,1.0724506
E01028215,1.525665448
E01028216,0.961730199
E01028217,1.301378297
E01028218,1.341621026
E01028219,1.221434848
E01028220,1.014616263
E01028222,1.137253522
E01028223,1.398660479
E01028224,1.805109908
E01028225,1.237950119
E01028226,1.699356513
E01028227,1.937236341
E01028228,1.429582557
E01028229,1.444440347
E01028230,2.019639219
E01028231,1.863057859
E01028232,1.537271186
E01028233,1.398878229
E01028234,2.091606104
E01028235,0.744729835
E01028236,1.063680219
E01028237,0.976052046
E01028238,1.364334231
E01028239,0.78520438
E01028240,0.981474193
E01028241,0.978983557
E01028242,0.723444375
E01028243,1.861910601
E01028244,0.893017672
E01028245,1.339303893
E01028246,1.485968896
E01028247,1.699816745
E01028248,1.052444276
E01028249,2.146365067
E01028250,1.336245287
E01028251,0.635076197
E01028252,1.005673116
E01028253,1.072937793
E01028254,1.098003694
E01028255,1.333888026
E01028256,1.421827911
E01028257,1.871655588
E01028258,1.863342208
E01028259,1.557827328
E01028260,1.053481136
E01028261,1.352956171
E01028262,1.668335381
E01028263,2.075089198
E01028264,1.489749091
E01028267,1.44691967
E01028268,1.833735516
E01028269,1.752229438
E01028270,0.916700627
E01028271,1.572819576
E01028272,1.434241634
E01028273,1.515647092
E01028274,1.215152718
E01028275,1.476392184
E01028276,1.978396066
E01028277,1.152833088
E01028278,1.896405352
E01028279,1.332183918
E01028280,0.865751544
E01028281,1.808548549
E01028282,1.326029259
E01028283,1.185608033
E01028284,2.073928166
E01028285,1.056033242
E01028286,1.244969014
E01028287,0.365290532
E01028288,1.26665574
E01028289,1.085952635
E01028290,1.14778052
E01028291,1.432044258
E01028292,0.831931428
E01028293,1.071063452
E01028294,1.748395106
E01028295,1.204939805
E01028296,1.795841526
E01028297,2.03575454
E01028298,1.020145001
E01028299,2.963152484
E01028300,1.736542773
E01028301,1.530465931
E01028302,1.853746704
E01028303,1.175836095
E01028304,1.286761543
E01028305,1.271266695
E01028306,1.313672644
E01028307,0.692791577
E01028308,1.392405123
E01028309,1.034976505
E01028310,1.103805494
E01028311,2.330623339
E01028312,0.920421317
E01028313,2.108325644
E01028314,1.539599417
E01028315,1.087160052
E01028316,1.613714161
E01028317,0.934803132
E01028318,1.63575645
E01028319,2.089837257
E01028320,1.340035561
E01028321,0.776727212
E01028322,1.010665135
E01028323,1.028056115
E01028325,1.148715376
E01028326,0.827907931
E01028327,1.112591688
E01028328,1.789823482
E01028329,0.575019332
E01028330,1.301284557
E01028331,0.999702632
E01028332,1.535057676
E01028333,1.261395934
E01028334,1.293111346
E01028335,1.351994431
E01028336,0.766918033
E01028337,0.555009111
E01028338,2.40402245
E01028339,1.374591601
E01028340,2.353176577
E01028341,2.177338225
E01028342,1.992166509
E01028343,1.602429855
E01028344,0.884085606
E01028345,0.767275661
E01028346,0.960985082
E01028347,0.541102176
E01028348,1.139962777
E01028349,1.156114857
E01028350,0.991965133
E01028351,1.361885594
E01028352,0.710388022
E01028353,0.786980586
E01028354,1.360171389
E01028355,1.307147921
E01028356,0.910887475
E01028357,1.337441939
E01028358,1.118906006
E01028359,1.023963161
E01028360,1.159491733
E01028361,1.07434549
E01028362,1.644927742
E01028363,0.904479294
E01028364,1.33363288
E01028365,1.342946513
E01028366,0.874958938
E01028367,1.867496636
E01028368,1.34930926
E01028369,0.809285335
E01028370,1.52625236
E01028371,1.103094357
E01028372,2.163332221
E01028373,0.744602817
E01028374,1.636326456
E01028375,0.479896344
E01028376,0.888326129
E01028377,0.846428177
E01028378,0.610883261
E01028379,1.151303201
E01028380,1.23489768
E01028381,0.559729481
E01028382,0.905381536
E01028383,1.445848675
E01028384,0.680378674
E01028385,0.629507958
E01028386,1.210623496
E01028387,1.197097424
E01028388,1.091673997
E01028389,0.969078463
E01028390,0.747375077
E01028391,0.944840603
E01028392,0.584399592
E01028393,1.391020621
E01028394,1.092202445
E01028395,0.760299403
E01028396,0.814031056
E01028397,1.390217465
E01028398,0.492041655
E01028399,0.73089028
E01028400,0.827098848
E01028401,1.304952796
E01028402,1.061908272
E01028403,0.433981326
E01028404,1.091474553
